	aneu	text	label	insulte	grau	rol	tipus	insults
4303	1597359739159339009	@patcolon per a xavi els treballadors immigrants, les dones i el col·lectiu lgtbi no han de formar part del seu concepte de gent. ell va ser molt feliç allí:. zero empata amb els pateixen el règim dictatorial.	VIOLENT		MODERAT	INFORMATIU	UN ALTRE	
4304	1596875256127315968	@victorg91 @sanchezcastejon et presentaré a tu mateix cada vegada que parles. @victorg91 . hipòcrita 🤽🏻‍♂️waterpolista🇪🇸/🌹secretari lgtbi🏳️‍🌈del psoe/👨🏼‍🎓graduat en periodisme i com. audiovisual 2️⃣màsters/. una salutació	VIOLENTA		MODERADA	EXECUTOR	UN ALTRE	
4305	1610670437930778625	@dimasguacha1 @ionebelarra dicelo als malalts de càncer.als chic@s que ja no necessiten aprovar,a mi,que la meua pensió no em dóna ni per a 15 dies i els derechos.de qui?de les feminazis i els lgtbi?.vinga,tomaca una altra	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4306	1584480694671409153	@igualdadlgbt quan entendreu que ficar pels ulls tot el relacionat amb el lgtbi no portarà més que rebuig per pesats, que la gent de dos dits de front no tenim problema cap mentre hi haja suficient componiment, a veure si espavileu.	NOVIOLENTO					
4307	1602409265225994255	@cambrollemar @congrés_és @_maria_dantas_ @luciadalda @martinavelardeg @pilarcalvo13 @podem @erc_lgtbi @ehbilducongreso @belpozueta @plataformatrans aqueixa llei diu què és ser dona, com qui es vesteix d'una determinada manera, es pinta les ungles o li agraden els homes és dona. sense més informe metge ni psicològic, només cal disfressar-se del que la societat considera “dona”. aqueixa llei és feixista.	VIOLENT		MODERAT	INFORMATIU	POLITICA	
4308	1617264080267476993	@rocio_la_negra @cesarsanchezli2 si es va desentendre de cartes que le dió l'oportunitat de ser algú en la vida que seria dels comuns,ella és l'agenda 2030 lgtbi abortera infiltrada en la política paraguaiana 👍	NOVIOLENTO					
4309	1608583759258951681	aclaparada llegint a autodenominades feministes radfem transexcluyentes tirar-li la culpa dels assassinats masclistes a una suposada mala gestió del ministeri d'igualtat. els llig fins i tot q ens maten més pq se subvenciona més a associacions lgtbi q a associacions feministes😳. 👇	VIOLENT		MODERAT	INFORMATIU	POLITICA	
4310	1592839212877090816	"@cristinasegui_ @ocupació_sepe quina ningú oblide que fins a 2001,en xinesa, els lgtbi serien considerats persones malaltes. no crec que ho facen amb aqueixa intenció, però en qualsevol cas és un insult. a mi amb una pròtesi en la columna em lleven el ""privilegi de ser minusvàlid"", li ho donen als homosexuals"	NOVIOLENTO					
4311	1606940146426945536	@eduardofrub nosaltres amb tu patim tot l'any en silenci el saqueig dels 63.0€ q t'emportes. en un dia com hi ha cal recordar q el nadal no pertany al col·lectiu lgtbi	NOVIOLENTO					
4312	1604571733092073472	no et vingues a fer la buenita. per a l'orgull no vas voler posar la bandera lgtbi+i ara eres empatica?. no et creiem nothing!. els argentins no ens identifiquem amb les teues polítiques més semblants a les de qatar que a les d'españa. 🤮 https://twitter.com/idiazayuso/estatus/1604541790958354434	NOVIOLENTO					
4313	1628763245698752513	@pefucas @cogam @r_delacc @areadefamilias @igualdadgob @banderaslgtb @cs_lgtbi @lgtbigob @masmadridlgtbi @slgtbi jajaja uses una ftoo dels comunitsas dient papallones als gais per a defensar els drets lgtb jajaja quina merda	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4314	1641089420114771969	@motorizer57 @tochacatalana @freeyellowmarta @buenasbuenas_12 @crateroccator @gbamatxiama @vlc_ji @miguel_politik @carmatpor @pilicar3 @christi368350 @javilin63 @maleser23 @il_llustre @mr_morq @kamikaz67046218 @mrjesusfigueroa @moralanova @xerxiodpo @naty_alfonsa @ochoabravo32 @miradaperdida5 @xaroptet @sara_yani @sendaabaetxo @vxerocomunista @danielrodord @juanma_saez @mestel9 @jsoriano6 @marcklein_ @gsuspesa @77populacho @_mestressa_lur_ @donpimpon2011 @emepuntolopez @alfonsoixleon @oliyben @nothing30 @santsfree @claudillasusana @escesarvidal @_indepestilence @mortimerelcojo2 @josepmacalafont @miaumiaumiaushh @puchimon41 @lambanbobo @burguesiacatal @kenderiok era una xiqueta transsexual. hauríem de posar èmfasi en q certs partits no promulguen idees tòxiques sobre la gent lgtbi	NOVIOLENTO					
4315	1631896841389318144	@chelis4back aquells prelats o pastors que són seduïts per satanás (és el que accepta a homosexuals) no el creador són els primers que rendiran comptes a déu pel que l'església no té la culpa aqueixes persones passen a ser de la teua comunitat🤨👇🏻 per això són perversos tots els lgtbi	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4316	1627024698608427011	"@albertosaiz95 @valesalvarado22 @anzo73 @carlagaleote aqueixes agressions porten succeint tota la vida, per desgràcia. i el ""efecte anomenada"" va succeir molt abans que augmentaren. l'única cosa que ha fet que augmenten ha sigut que la gent lgtbi ja no s'amaga i que els feixistes de vox han legitimat l'homofòbia."	NOVIOLENTO					
4317	1582973806054105088	@tuitkowski @eledhmel el que és una estupidesa és muntar un circ per a vendre't que donaran a les lgtbi+ drets que ja tenen. els seus drets humans ja es respecten. els seus drets ja es defensen.	NOVIOLENTO					
4318	1646566097267589124	@wallstwolverine és que ho fas tot malament tens el ministeri exclusivament lgtbi. no protegeix a ningú més. i 800 violadors beneficiats pel si és si. que vols que et diguem número u, crack, monstre?🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4319	1623179800486588419	@tomakat2 @javiernegre10 @irenemontero jo no sóc de dretes, però des de mai seré d'esquerres. però et contestaré la meua opinió. menteixen més que parlen. enganyen, acusen, inculpen, no tenen paraula. no volen persones lliures sinó submises. usen a la dona, a lgtbi, a immigrants, a pobres com a eina electoral.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4320	1617854519630761984	@ptete5 @pacoguerreros lgtbi-dreta és un oxímoron	NOVIOLENTO					
4321	1657324529285300226	@profewebjmel @eldebate_com banys de masses entre quiosquets lgtbi, menes, sindicats, etc. #noesmagiasontusimpuestos	NOVIOLENTO					
4322	1633376909256974336	feliç #8m2023 aqueixa gran estafa que suposa en españa per a homes, dones i col·lectiu lgtbi. això és el feminisme institucional en aquest país, aprofitar-se de les bones intencions per al seu propi benefici. un bes.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4323	1646485420643942403	el rebuig familiar porta als joves lgtbi als centres d'acolliment. quina societat bonica ens està deixant podem.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4324	1641579243690766336	@blackmore_19xx @eduardomenoni si vosaltres podeu ignorar el calfament global, els drets de les dones i del col·lectiu lgtbi, si podeu ignorar les relacions de la família trump amb el kremlin, si podeu ignorar el resultat de les eleccions i assaltar el capitoli, millor no doneu lliçons, de res	NOVIOLENTO					
4325	1646576632126140417	@sincensuraworld i no veiem al senyor ivan chanis, ni a beteta, i als grups lgtbi i totes les altres lletres, desmentir això, només pensen en la seua sexualitat i no en la gent. li van donar el seu bitllet per a tenir la boca tancada.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4326	1585917441636696064	celebrem el premi d'honor que rebrà eusebio poncela en la imminent nova edició de @lesgaicinemad. vam estar amb ell fa molt poc i ens va comptar coses fascinants de la seua carrera i la seua vida com a persona #lgtbi. #27lgcm @ftriangulo https://shangay.com/2022/10/05/eusebio-poncela-beso-mujer-arana-almodovar-entrevista/	NOVIOLENTO					
4327	1600629230823477248	si un espanyol està en contra del lobby lgtbi, rojazos el veuen malament. sí que ho està un musulmà, callen i miren a un altre costat. òbviament, preferisc al musulmà que va de cara, i no a l'hipòcrita,i tb perquè estic en contra del lobby lgtbi	NOVIOLENTO					
4328	1235134541318230023	@laSextaTV Perecereis per ximples i  demagogs 	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4329	1590567732818644992	@pececitodemar_ sincerament no hauries de tenir por o sentir-te incòmode per aqueix motiu, jo el plantejaria directament i si és lgtbi-fóbique doncs a cercar psicologue nou i assegurar-te que és friendly des del començament, és un merda si t'ix carabassa però és el millor a llarg termini per a tí	NOVIOLENTO					
4330	1599878755702697986	@harryelsocio dit això i entenent que hi ha un problema real de falta de respecte davant la llibertat de la gent, el tema lgtbi s'està portant a un extrem molt pesat, destinant una quantitat de fons públics desorbitada . criminalitzant i generalitzant constantment.	NOVIOLENTO					
4331	1646197531494301715	@alejacintourang @monasterior @ivanedlm està vol denúncia ,facen-ho. podem paguitas, podem diners al no espanyols lgtbi mentre el cos li ho donava cáritas perquè als seus pares els deixaven desnonats i sense ocupació ,podem còmplice, podem còmplice de deixar-me sense habitatge,sense la meua filla	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4332	1608707282027839490	@javcace @emischneiderv qui els entén ome. els lgtbi i altres malalties mentals, volen dir als altres com viure i que fer i ni ells saben com. defequen en atris d'esglésies sexualizan xiquets etc etc i algú els llig textos i ja diuen que és atac però ells si poden agredir violenta'm	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4333	1660407728844468225	@publique_és lgtbi+ us falta @*€;76cgtplo&amp;. als 40 anys els oncles a mirar-vos la pròstata i les dones els tumors de mames. us crideu manolo o lluïa en aqueix moment. i si us considereu gos, armari, binari o ordenador també.	NOVIOLENTO					
4334	1235304204912254976	@laSextaTV La veritat dol, pregunte canviareu vosaltres i deixar d'atacar als decents i protegir als indecents com a Pablo Iglesias, Pedro Snchez i similars.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4335	1640009380912328705	@ds_outofcontext els cures pet. també són lgtbi 🤣	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4336	1599802991640313868	el dia 23 de desembre a les 19.30, @almansaentiende ha organitzat un col·loqui sobre realitats lgtbi als pobles on diverses persones parlaran de com és viure en ciutats xicotetes o pobles.	NOVIOLENTO					
4337	1607645018222743552	@alan_estrada @mascaradlmuerte no sigues groller, et deus a la gent. no pots tirar-te més maromas. haver participat de la celebració del mundial no és correcte per a un membre destacat de la comunitat lgtbi. hi haguera seguisc millor haver-ho ignorat. però tots tenim un preu.	NOVIOLENTO					
4338	1593095958853652481	@moonin__coffee @mcvb23 @mandreanieto li aconselle esbrinar sobre l'agenda 2030, i com a través de l'agenda de gènere cerquen normalitzar la pedofília per a atemptar contra els drets dels xiquets. l'agenda lgtbi és molt perillosa perquè desenvolupen un gust pels xiquets	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4339	1626134167795662848	@willytolerdoo que vergonya!. per aquesta gentussa sense valors el col·lectiu lgtbi no ens representa	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4340	1620438415224483841	@rashidmg3 és mentida:. ningú parle de la comunitat lgtbi. al contrari, a vostès se'ls ha donat suport molt i s'han eliminat pràcticament els crimines d'odi contra la teua gent	NOVIOLENTO					
4341	1234955986877796353	@laSextaTV Però si le hacis 4 publireportatges al dóna als colpistes i d'altres a l'extrema esquerra mentre que ocultis tots els seus Eres i els seus narcodlares?	NOVIOLENTO					
4342	1235319709245091840	@IreneMontero Mare dt. qu palla mental tens xica!!	NOVIOLENTO					
4343	1585964856330448897	putin no li ho posa fàcil al col·lectiu lgtbi. que es palpe la roba perquè no els silenciarà. posa multes de 5 milions de rubles per propaganda homosexual. l'aire del planeta ja no atén aqueixes censures. rebenten en la seua pròpia casa.	NOVIOLENTO					
4344	1601931422394191873	@jordievole marruecos, una dictadura en la qual es tracta a les dones com a cabres i els lgtbi no tenen cap dret, però a tu et preocupa que anem amb fancia que són tot negres perquè som racistes... no sé jorge, no ho veig.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4345	1235523214308188160	@laSextaTV És una petarda. A qu va venir a Espaa?	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4346	1235170966650654720	@laSextaTV És veritat la sisena és un frau periodista,,,,, que periodista no són ,,són endollats	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4347	1619754938170740736	@cdcastellon en tercera l'assistència era una mitjana de 10 0 espectadors no ?. des de la pandèmia no sé el que ha passat. més de 12 0 socis sí que hi ha i avui era diumenge	NOVIOLENTO					
4348	1643242323474542592	@pons_sabate @jjaviervazquez jordi, amic, estàs picant en pedra. millor dis-li que pertanys a qualsevol col·lectiu criminal tipus lgtbi, blm, etc i ací sí que mostrarà interès. no ho dic per maldat, ho dic perquè és la trista realitat!	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4349	1654975398214606849	@crisalier @juanca_6363 @jmporkiralopez @escola_closa @aepae_és @lgtbicat @ivanaltimira @mpc_lgtbi @defrentelgtb @ugtdiversa @masmadridlgtbi una pena que el teu cervell no es desenvolupara del tot. ara hem d'aguantar-te a tu i les teues estupideses.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4350	1585629560141484033	@codinamillar @igualdadlgbt a investigar el que?. em pot dir vostè perquè collons en españa necessitem que el col·lectiu lgtbi tinga una subvenció estatal, quan avui un dels seus membres té els mateixos drets que un que no pertany?. jo només veig negoci pa 4.	NOVIOLENTO					
4351	1660055497397993472	@victorg91 em dóna que la memòria et falla a tu. quan millor i més influència es va tenir en aquest país amb els drets lgtbi. van ser en l'època de gallard i l'orgull europeu i mundial en madrid. llavors no s'insultava a ningú per les seues idees polítiques. des que vau eixir vosaltres si	NOVIOLENTO					
4352	1622611075718848514	@egocasto quan en un col·legi obliguen els xiquets a rebre unes classes sobre sexualización, ideologia de gènere, lgtbi, masturbació etc.sense consentiment dels pares, això es diu adoctrinament.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4353	1603378019103490048	@antisectario @principerojo90 @frank_costa jo a l'obra no l'he criticada. que el teu no hages vist a v🤮x utilitzar la violència m'estranya, però clar cadascun veu el que vol veure. el que mossega els drets de les dones i al feminisme, al col·lectiu lgtbi, als immigrants i als rojos no sóc jo. tu m'acuses a mi.	NOVIOLENTO					
4354	1604932618029506569	@elirepublica qui eixirà al carrer, pensionistes que els pugen el 8%, el col·lectiu lgtbi,les persones que perceben l'imv, sanitaris als qui no els donen ni menjar ni gratitud, aquest poble tan ensopit, humiliat qvsigue creient en aquest ppvoxcs miserables, retrògrads i paràsits.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4355	1651545813737254912	"@antoniomyc00 sempre s'ha dit:. ""divideix i venceràs"", ho estan fent a tots els nivells i és un. guerra silenciosa q molts cecs encara no veuen. respecte sí, però imposició, enfrontaments i adoctrinaments de lgtbi en aules no es poden tolerar. certes coses no necessita saber-les un xiquet"	NOVIOLENTO					
4356	1596205268047634432	@10453egp @pacobezerra @lasuki7 @proteston13 @_gabrielsevilla sí, la història, com saps, l'acaben escrivint els q escriuen i publiquen i passa el q passa.🤷‍♂️. fixa't x exemple el che guevara:. xiquet ric argentí q assassinava i torturava a homosexuals, ara adornant les banderes roses dels lgtbi.🤷‍♂️😂. o com stalin i lenin, igual.🤷‍♂️	VIOLENT		GREU	EXECUTOR	UN ALTRE	
4357	1659523420437065728	“la finestra d'overton” teoria política aplicada insistentment per l'esquerra internacional per a normalitzar fins al més desficaciat corrent els límits per a aconseguir l'acceptació pública. descarat rebuig institut nacional lgtbi jorge gonzález clàudia di girolamo	NOVIOLENTO					
4358	1640297346821922817	@lucasrobz beyoncé és una merda seca que embene la lluita lgtbi anant-se a cantar a dubai. ni performer ni performor	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4359	1640374398682116098	no és màgia, són els teus impostos. joer que fàstic donen !. 👇🏼. https://w.vozpopuli.com/espanta/montero-destina-actos-afrodescendientes-derechos-lgtbi-presidencia-espanola-ue.html	VIOLENT		MODERAT	PASSIU	POLITICA	
4360	1585267794668621826	la seua visibilitat i compromís amb el col·lectiu lgtbi ha sigut reconegut diverses vegades i li ha convertit en un referent lgtbi dins de la ciència. fa quatre anys es van repartir fulls volants en tres ocasions en les quals se li titllava de «marieta i socialista».	VIOLENT		MODERAT	INFORMATIU	UN ALTRE	
4361	1639694610342477830	associar el vih a la comunitat lgtbi no sols és una bestialitat sinó que és vas estigmatitzar i allunyat de la realitat. ho veig i no ho crec 🫣🙄🤦🏻‍♂️ https://twitter.com/german_ricaurte/estatus/1639670867385778179	NOVIOLENTO					
4362	1602931493189328901	📌publique aquest article sostenint que no és oportuna l'existència del col·lectiu lgtbi. res uneix a les persones que a la força agrupa. urgeix la seua dissolució primer i una simplificació de l'agenda lgb després. la resta és activisme misogin i neoliberal. https://w.elpapel.es/por-la-necesaria-disolucion-del-colectivo-lgtbi/	VIOLENT		MODERAT	INFORMATIU	UN ALTRE	
4363	1581805388537569280	"@soledadsala12 i la barbaritat de diners que han donat al col·lectiu lgtbi, ja no parlem el que s'hauran quedat tot podem i això algun dia se sabrà, ""podem és el partit més feixista en tota la història de l'españa moderna""."	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4364	1605252607639011328	@maciste07192436 pp continua subvencionant quiosquets lgtbi, amb això està tot dit.	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4365	1586250611741274112	@kbrabertha @anacoreta_wc @juancarlos19m @katharsis0 @oocprogresismo i si caldria ficar el tema heteros. ja que, potser no es vol igualar la pista dels lgtbi amb relació o comparació al ratllat que ja tenen els heteros?	NOVIOLENTO					
4366	1235097141980409858	@laSextaTV  ja només us creuen els comunistes... m'encanten tots els comentaris que us dedica la gent. No tennis fiabilitat. A la meua casa el vostre canal no existeix. Mira que m'agrada malson en la cuina però preferisc veure-ho quan ho emeten en Mega. Secta 	NOVIOLENTO					
4367	1610397012867833859	@elcascabeltrece tinguen la bondat d tractar perquè' ni el papa francisco ni quasi ningu'n bisbe denuncien amb força l'avortament,la llei transó criminal per a la immaduresa d els menors,la perversió d l'exaltacio'n lgtbi	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4368	1651123094147289089	🗣des d'adi lgtbi+ recordem la importància de visibilitzar totes les realitats que són part dels nostres clubs #lgtbiaq+ i entitats associades. aquest dia de la #visibilidadlesbica donem pas als qui estan orgulloses de si mateixes💪	NOVIOLENTO					
4369	1609324313316044801	@ryanleejohnson religion satànica lgtbi 👹🇮🇱✡️🕎	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4370	1646758355090776065	en els còmics capitana marvel és dona, ms marvel és una dona musulmana i monica rambeau és racializada. serà graciós quan els masclistes rancis es queixen que x-men és “woke” per tenir personatges racializados i lgtbi+, quan en els còmics ha sigut així des dels 70s.	NOVIOLENTO					
4371	1645402104872202240	@eurasianist_ @bertrandmyd @josemiguelpeir1 per a ser exacte és rusia i incomplint els acorde de budapest. no oblidem ucraïnesa és una democràcia i rusia és una tirania on s'assassina periodista i funcionari que investiga la corrupció de govern rus, i on hi ha camps de concentració per a lgtbi.	VIOLENT		GREU	EXECUTOR	UN ALTRE	
4372	1596229541781209089	tots podem, i a més tenim el dret a formar una família. el que patim ara és vergonyós, però, especialment els que som lgtbi, en pitjors places hem torejat. cerquen la vostra por, que no l'aconseguisquen.	NOVIOLENTO					
4373	1633203742089641984	@eduardofrub quan aparcareu aqueix victimisme ranci i passat de moda. tenim altres problemes en les nostres vides molt més grans que els transó, els homo, els lgtbi….	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4374	1586676388274241536	@farodevigo @martaclavero1 el govern comunista et prohibeix circular amb el teu cotxe lliurement, et diu que no menges carn, et prohibeix expressar-te amb llibertat, et puja els impostos, posa la teua casa a la disposició dels okupes, et trau l'autoritat sobre els teus fills adolescents amb lleis lgtbi. miserables!	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4375	1583473643296018432	@tuitandroll @marmar1492 @miguelcoza i per a acabar, res en contra dels lgtbi, hi ha moltes que són bona gent. del que estic en contra del circ, postureo i turra mediàtica dels gais són víctimes. per sort cada vegada els moviments woke teniu més rebuig, us ho heu cercat.	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4376	1657601620664827907	https://w.google.com/imgres?imgurl=https%3a%2f%2fpbs.twimg.com%2fmedia%2fd7sdcacwsai54fy.jpg&tbnid=_lfs2cchclajvm&vet=1&imgrefurl=https%3a%2f%2ftwitter.com%2fluisrodriguezrm%2fstatus%2f1133503079956004869&docid=tsdgbkycykipcm&w=545&h=720&itg=1&hl=és-és&sorce=sh%2fx%2fim. els col·lectius esquerrans ( comunistes, socialistes, femilocas aborteras, culeros, lgtbi.) . són ganduls i vagues.retardats mentals. trastornats.o tot alhora.😂🤣😂🤣	VIOLENT		MODERAT			
4377	1654630392438063107	@crisalier @izmacosta @juanca_6363 @jmporkiralopez @escola_closa @aepae_és @lgtbicat @ivanaltimira @mpc_lgtbi @defrentelgtb @ugtdiversa @masmadridlgtbi precisament per això tu insultes a la nostra intel·ligència amb l'absurd del teu argument.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4378	1602295697721761793	el continent més dominant dels últims 500 anys és pastura de desfilades lgtbi, ens mana una xarol menopàusica i no tenim ni per a combustible. https://twitter.com/eldiarioes/estatus/1602294702623039488	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4379	1611186376581713920	però si en marruecos hi ha moltíssimes persones lgtbi+ i no pateixen agressions. aqueixos 🤡 no representen a ningú,només a ells mateixos. denunciem l'agressió sense victimitzar a tota la població . #justiciaparalasvictimas. #condenaparalosdelincuentes https://twitter.com/capitanbitcoin/estatus/1611046846834647042	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4380	1598311638884564993	@libertaddigital ni focus ni llets. ayuso, tens 2 lleis trans-lgtbi dignes d'irene esquivador (unides podem). ruixe monestir, així sí. pp, vox	NOVIOLENTO					
4381	1641827583514800130	@westcol_ un sol assassí, llavors crea'm que si reparteixes aqueix mateix missatge això es continuarà replicant en el subconscient dels joves. home fes un clip demanant disculpa a la comunitat lgtbi+ i llest, deixa de repetir la mateixa guevonada del fora del context.	NOVIOLENTO					
4382	1628653588451844096	"la guerra de putin contra els ""valors occidentals"":. rebuig lgtbi, classes d'amor a la pàtria i lluita contra la “degeneració”. i a l'esquerra i agenda 2030 no li cau la cara de vergonya de tots els morts que estan provocant https://elpais.com/internacional/2023-02-22/la-guerra-de-putin-contra-los-valores-occidentales-persecucion-lgtbi-clases-de-amor-a-la-patria-y-lucha-contra-la-degeneracion.html?ssm=tw_cc via @el_pais"	VIOLENT		GREU	EXECUTOR	POLITICA	
4383	1591770835848953856	@publique_és el mateix que imposar el discurs lgtbi, en els col·legis,@ als xiquets.anats a pasturar. sectaris.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4384	1234960696590393344	@laSextaTV La secta plorant per twitter. 	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4385	1619253204423933952	"religiosa. d'un fonamentalisme que fomenta el racisme occidental, la misogínia, l'odi al lgtbi. i que considera a la societat lliure com la casa de l'infidel que cal eliminar."""	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4386	1648114725912207362	@juanmigg_news @burelillo crec que el ppsoe l'està fent per a robar-li el protagonisme internacional que té, la llei els importa un rave però no poden permetre que els robe el seu caduc relat del partit més feminista i lgtbi de la transició això unit al fet que li fa molta ombra a la seua yoli-biquiño.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4387	1649731066251411456	aqueixos col·lectius lgtbi que, curiosament, guarden silenci davant els fills d'áfrica?. no sols españa és envaïda per áfrica!. no sols pateix la violència d'aqueix exèrcit silenciós que viola les nostres fronteres!. tenim als mitjans de comunicació que oculten la seua violència. ⬇️⬇️	NOVIOLENTO					
4388	1659597374203785216	la gent està farta del marxisme cultural, de la inclusivitat, de la tirania lgtbi, del blm i altres merdes. les noves pèrdues de walt disney company sumen $ 123 mil milions en 2022 i una caiguda d'accions del 44%.🤔 https://chipandco.com/walt-disney-company-new-losses-total-123-billion-in-2022-and-a-44-stock-drop-510381/	NOVIOLENTO					
4389	1627434639814975490	@cesarmansevilla una altra cosa seria que blanquejara els morts construint els estadis i altres, això seria criticable i no va ser el cas. de qatar van arribar fins a inventar-se que havien assassinat al periodista que va morir i que havia portat la samarreta amb bandera lgtbi a un partit.	NOVIOLENTO					
4390	1649100181638463493	no són només paraules. l'ultraconservadurismo que ens governa i es flagel·la davant la verge (de qui sóc profundament devot) està aconseguint en llima els seus plans homo/transfòbics invisibilitzant i desprotegiendo a les persones lgtbi i dones violentades. retrocedim en drets!. https://twitter.com/guerogarguero/estatus/1649085945663086593	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4391	1643282993476247555	@edelcastillodc representa a la comunitat lgtbi deixe d'escriure estupideses i ocupe's d'agarrar al que mate un policia en santa creu	NOVIOLENTO					
4392	1629976809419821056	@eduardomenoni el lobbi lgtbi és una secta satànica	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4393	1626957644526243842	@miguelprogre @xerfas2010_lpez @schrodingergata en res mentre no adoctrinen, no obtinguen beneficis sobre altres preferències sexuals i mentre no obliguen a tots la resta a acceptar i viure les seues formes i gustos de vida, just com als lgtbi no se'ls ha d'obligar al mateix.	NOVIOLENTO					
4394	1619987331297193984	@alejacintourang @podem no us he vist condemnar la presumpta agressió sexual, amb tints lgtbi, en la festa de #feroz2023. un home agredeix sexualment presumptament a un trans i a un altre home i esteu callades com a p. serà que jedet no és de la corda.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4395	1616160035997892623	@sanchezcastejon que apestosos lgtbi	VIOLENT		MODERAT	EXECUTOR	HOMOFOBA	
4396	1632375694188584965	@yess_oroneta @nurygglez @carmencalvo_ @psoe si homofobas… odi a tot el diferent… odi als ciutadans i ciutadanes lgtbi… anem, la qual cosa és una feixista.	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4397	1600392218564509696	saúl castre, advocat especialitzat en drets lgtbi, ha plasmat en el seu llibre 'ni malalts ni pecadors' el funcionament i l'abast d'aquestes pràctiques homòfobes. així li ho va explicar en aquest vídeo a andrea rober. http://ow.ly/ecq150lwwpc	VIOLENT		MODERAT	INFORMATIU	UN ALTRE	
4398	1235071993902288897	@laSextaTV Per a mi s'ha quedat curta descrivint a la SECTA	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4399	1599705638229381120	@sarasalamo és increïble que t'hages inventat una història així només perquè eres una feixista lgtbi.	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4400	1588069464985272323	🔴 #gddiario | l'agressió homòfoba en la nit d'halloween i les xifres dels delictes d'odi contra el col·lectiu lgtbi, successos i resta de l'actualitat municipal i l'última hora del granada cf abans de rebre al llevant ud	NOVIOLENTO					
4401	1643497134900011008	@casademontzgz només veig queixar-se a rojos, ateus i lobby lgtbi, sou uns infeliços que ni respecteu les tradicions. enhorabona xiques pel títol! 🦁🏆❤️	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4402	1581784243931590657	"@juandi415 @coriando__ @hermanntertsch no és cert. vox va ser silenciat en tots els mitjans quan ja tenien vot. podem no obstant això va ser conegut gràcies als mitjans. que els mitjans són va progressar és ja un fet no debatible, perquè encens qualsevol canal i automàticament ""fachafranco lgtbi feminisme masclisme."""	VIOLENT		MODERAT	EXECUTOR	POLITICA	
4403	1647985745548681216	"@mr_jones_k pot estar en desacord amb victor, però el seu argument és delirant, la culpa dels prejudicis als homosexuals són ""els discursos d'odi promoguts per 4 carallot lgtbi"". cal tirar la culpa a alguns homosexuals de crear ""homofòbia"", gran lògica."	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4404	1234953864123703299	@laSextaTV Que fàstic doneu tot el grup @atresmediacom	VIOLENT		MODERAT	EXECUTOR	UN ALTRE	
4405	1645081171280232450	la pedofília només és un problema quan ve de l'església catòlica, quan ve del costat de lgtbi o d'una altra religió, ací si està bé 🤗	VIOLENT		GREU	EXECUTOR	UN ALTRE	
4406	1647886603027726337	prohibir tiktok, perseguir l'avortament, els drets lgtbi, xenofòbia, razismo. això sí, travesse el carrer i compre una arma. #usa	NOVIOLENTO					
